index,sentence,year,label,orig_index,pred,score,pred_0,pred_1,pred_2,source
70,"At the time of our FOMC meeting in January, prospects for continued economic growth remained favorable, and we judged that monetary policy was well positioned to support that outlook.",2017,0,69,1,0.5902692675590515,0,1,0,test
296,We're looking at wages and we're looking at ultimately inflation.,2019,2,289,2,0.9993301630020142,0,0,1,test
351,"In preparation for the Federal Reserve's semiannual report to the Congress on the economy and monetary policy, the members of the Board of Governors and the presidents of the Federal Reserve Banks submitted individual projections of the growth of GDP, the rate of unemployment, and core consumer price inflation for the years 2006 and 2007.",1997,2,336,2,0.9998084902763367,0,0,1,test
947,U.S. inflation remains muted.,2000,0,918,0,0.9439858794212341,1,0,0,test
191,Comparing the Theoretical Prediction to Recent Experience The swing from budget deficit to surplus has been much more dramatic than was expected when the fiscal year 1994 budget was adopted.,2007,2,189,2,0.9649685025215149,0,0,1,test
702,"Participants' assessments of the economic outlook were little changed, with the intermeeting information generally seen as suggesting that economic growth would remain moderate over coming quarters and then pick up gradually.",1999,2,667,2,0.9997004270553589,0,0,1,test
330,Higher productivity is unambiguously good.,2021,2,321,2,0.6315775513648987,0,0,1,test
300,"Well, that’s—what’s happening there is the fact that the relationship between resource utilization, or unemployment, and inflation has just gotten weaker and weaker over the years.",2020,0,293,2,0.9737656116485596,0,0,1,test
917,"To anticipate a bubble about to burst requires the forecast of a plunge in the prices of assets previously set by the judgments of millions of investors, many of whom are highly knowledgeable about the prospects for the specific companies that make up our broad stock price indexes.",2022,2,889,2,0.9992356300354004,0,0,1,test
422,"Indeed, consumer expenditures appeared to have been expanding moderately over the previous few months, buoyed by increases in employment, personal income, and household wealth.",2022,2,405,1,0.9993973970413208,0,1,0,test
491,"Indeed, virtually every forecast projects a modest rise in broad measures of U.S. inflation this year, reflecting the dissipation or reversal of favorable supply shocks, most importantly the reversal in the path of oil prices, the stabilization of commodity prices and non-oil import prices, and some rebound in health care costs.",2021,1,475,1,0.9935865998268127,0,1,0,test
772,"The drop in demand leads, in turn, to a decline in actual output relative to its potential, that is, the level of output that the economy can produce at the maximum sustainable level of employment.",2004,0,750,0,0.9917402267456055,1,0,0,test
909,"The fundamentals underlying capital spending continued to be supportive, as business sector output expanded briskly, firms remained flush with funds, and relative price declines for high-tech equipment continued to push down its user cost.",2007,1,859,1,0.9171854257583618,0,1,0,test
898,This supports the view that there has been an increase in trend productivity growth.,1999,0,871,0,0.961734414100647,1,0,0,test
240,The Federal Reserve is fully committed to both sides of its mandate—to price stability as well as to maximum employment—and it has both the tools and the will to act at the appropriate time to avoid any emerging threat to price stability.,2020,1,235,1,0.9994194507598877,0,1,0,test
49,"Although growth in output and employment slowed during the first quarter, the Committee continues to expect that, with appropriate policy accommodation, economic activity will expand at a moderate pace, with labor market indicators continuing to move toward levels the Committee judges consistent with its dual mandate.",2001,0,49,0,0.9918688535690308,1,0,0,test
60,And—but inflation expectations did not move strongly down here in the United States.,2011,1,59,2,0.9987837672233582,0,0,1,test
840,The Committee continues to view changes in the target range for the federal funds rate as its primary means of adjusting the stance of monetary policy.,2013,2,791,2,0.9995805621147156,0,0,1,test
214,Developments during the Second Period: 1998-2007 Research during the past ten years has been very fruitful in expanding the profession's understanding of the implications of uncertainty for the design and conduct of monetary policy.,1999,2,211,2,0.9998131394386292,0,0,1,test
12,"A considerable literature suggests that successful monetary policies should stabilize, or ""anchor,"" inflation expectations so as to prevent them from becoming a source of instability in their own right (Goodfriend, 1993; Evans and Honkapohja, 2003).",1997,1,12,2,0.9870544075965881,0,0,1,test
103,"Earlier in the year, as you will all recall, after careful study over a period of years, actually, the Committee announced the decision to implement monetary policy in an ample-reserves regime.",2017,0,99,1,0.7158688902854919,0,1,0,test
228,Home prices continued to rise briskly.,2019,1,219,1,0.9982094764709473,0,1,0,test
867,"These inferences are supported by some empirical evidence.10 On the other hand, the increased liquidity of home equity may lead consumer spending to respond more than in past years to changes in the values of their homes; some evidence does suggest that the correlation of consumption and house prices is higher in countries, like the United States, that have more sophisticated mortgage markets (Calza, Monacelli, and Stracca, 2007).",2001,2,840,2,0.9994383454322815,0,0,1,test
128,"If inflation remains higher during the course of 2022, then we may already have met that test by the time we reach liftoff.",2016,2,123,1,0.999081015586853,0,1,0,test
1109,"With inventories lower, firms were beginning to raise production to meet at least a portion of increased demand, and this adjustment was expected to make an important contribution to economic recovery in the fourth quarter of the year and, to a lesser extent, in 2010 as well.",1999,2,1048,1,0.9928058981895447,0,1,0,test
